"filename", "language", "Markdown", "GDScript", "YAML", "JSON", "JSON with Comments", "Shell Script", "JavaScript", "HTML", "PHP", "CSS", "Properties", "Rust", "Python", "comment", "blank", "total"
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\EntityManager\types\Interactable.gd", "GDScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 16
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\EntityManager\types\KitPart.gd", "GDScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\EntityManager\types\Tile.gd", "GDScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 15
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\PerformanceManager.gd", "GDScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 22
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\SystemManager.gd", "GDScript", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 67
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Module Structure\Controller.gd", "GDScript", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49, 118
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Module Structure\system.gd", "GDScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\demokrECS.gd", "GDScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\parts of Entities\Component.gd", "GDScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\parts of Entities\Entity.gd", "GDScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 81
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\parts of Entities\SymbiosisFlags.gd", "GDScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Common\Common.gd", "GDScript", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40, 112
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Common\ComponentConstructor.gd", "GDScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Slots\baseTrigger.gd", "GDScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Slots\condition.gd", "GDScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Slots\space.gd", "GDScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Slots\specificTrigger.gd", "GDScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Slots\statMod.gd", "GDScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Slots\time.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Effect Parts\Unit.gd", "GDScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 27
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Effect\Hub.gd", "GDScript", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 57
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\Parser\Tilesets\Hub.gd", "GDScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 50
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DioJSONes\dioJSONes.gd", "GDScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 17
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\HeGEL\Condition\addCond.gd", "GDScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\HeGEL\Condition\changeCond.gd", "GDScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\HeGEL\Condition\removeCond.gd", "GDScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\HeGEL\HeGEL.gd", "GDScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\HeGEL\Rulesets\BinaryComparison.gd", "GDScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\HeGEL\Stats\changeStat.gd", "GDScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SYNTAX\Effect.gd", "GDScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 49
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SYNTAX\Loot.gd", "GDScript", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 62
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\FrameWork\Chunk Visualicer\Actor.gd", "GDScript", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 66
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\FrameWork\Chunk Visualicer\Animation.gd", "GDScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 39
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\FrameWork\Chunk Visualicer\Basic.gd", "GDScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 49
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\FrameWork\Chunk Visualicer\Floor.gd", "GDScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\FrameWork\Chunk Visualicer\Interactable.gd", "GDScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\FrameWork\TilemapParse\Tilemap.gd", "GDScript", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 58, 152
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\SokraTILEs\sokraTILES.gd", "GDScript", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25, 78
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C0.gd", "GDScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C1.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C10.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C11.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C12.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C13.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C14.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C15.gd", "GDScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C16.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C17.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C18.gd", "GDScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C19.gd", "GDScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 77
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C2.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C20.gd", "GDScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 47
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C21.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C22.gd", "GDScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C23.gd", "GDScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C24.gd", "GDScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C25.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C26.gd", "GDScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 48
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C27.gd", "GDScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C28.gd", "GDScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C29.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C3.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C30.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C31.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C32.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C33.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C34.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C35.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C36.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C37.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C38.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C39.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C4.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C40.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C41.gd", "GDScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C42.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C43.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C44.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C45.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C47.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C48.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C49.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C5.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C50.gd", "GDScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C51.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C52.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C53.gd", "GDScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C54.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C55.gd", "GDScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C56.gd", "GDScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C57.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C58.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C59.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C6.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C60.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C61.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C62.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C63.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C64.gd", "GDScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C65.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C66.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C67.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C7.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C8.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C80.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C9.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C90.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\C99.gd", "GDScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\Flags\F1.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\Flags\F2.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\Flags\F3.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Components\Flags\F4.gd", "GDScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
